,tno,updatetime,tilt_01,tilt_02,tilt_03,tilt_04,tilt_05,tilt_06,tilt_07,batt,temp
1286,2572,2023-04-02 20:44:00,-13.59192838,24.83196222,-18.45701717,-36.74269842,95.3305976,-126.8064831,-88.13065984,12.14,30.75
1287,2574,2023-04-02 20:46:00,-13.59192838,24.83196222,-18.45701717,-36.74269842,95.3305976,-126.8064831,-88.13065984,12.14,30.5
1288,2576,2023-04-02 20:48:00,-13.59192838,24.83196222,-18.45701717,-36.74269842,95.3305976,-126.8064831,-88.13065984,12.14,30.75
1289,2578,2023-04-02 20:50:00,-13.59192838,24.83196222,-18.45701717,-35.52441495,95.52444069,-126.8064831,-79.47798308,12.14,30.5
1290,2580,2023-04-02 20:52:00,-12.03679806,24.83196222,-15.64181182,-36.74269842,93.44122213,-128.3359789,-84.24138721,12.14,30.75
1291,2582,2023-04-02 20:54:00,-12.40054437,24.51191319,-17.73018059,-36.74269842,95.3305976,-126.8064831,-84.24138721,12.14,30.5
1292,2584,2023-04-02 20:56:00,-13.59192838,24.08626331,-15.64181182,-38.11295815,95.3305976,-128.3359789,-83.82299502,12.14,30.5
1293,2586,2023-04-02 20:58:00,-13.59192838,24.83196222,-17.73018059,-38.38627698,95.3305976,-126.8064831,-79.47798308,12.14,30.5
1294,2588,2023-04-02 21:00:00,-13.59192838,24.83196222,-17.73018059,-38.38627698,95.3305976,-128.3359789,-83.82299502,12.14,30.5
1295,2590,2023-04-02 21:02:00,-13.59192838,24.83196222,-18.45701717,-39.7756485,95.3305976,-128.3359789,-88.13065984,12.14,30.5
1296,2592,2023-04-02 21:04:00,-13.9991637,25.20148379,-21.50525929,-35.52441495,97.59311608,-128.3359789,-88.13065984,12.14,30.5
1297,2594,2023-04-02 21:06:00,-13.9991637,25.20148379,-20.69029992,-38.38627698,97.59311608,-127.1815707,-88.13065984,12.14,30.5
1298,2596,2023-04-02 21:08:00,-13.9991637,24.51191319,-20.69029992,-39.7756485,95.3305976,-128.7191641,-88.25649162,12.14,30.5
1299,2598,2023-04-02 21:10:00,-13.9991637,24.83196222,-20.69029992,-39.7756485,95.3305976,-128.7191641,-84.24138721,12.14,30.5
1300,2600,2023-04-02 21:12:00,-13.9991637,24.83196222,-23.61904172,-38.38627698,95.3305976,-127.1815707,-84.24138721,12.14,30.75
1301,2602,2023-04-02 21:14:00,-15.57585338,24.83196222,-23.61904172,-38.38627698,95.3305976,-128.3359789,-88.13065984,12.14,30.5
1302,2604,2023-04-02 21:16:00,-13.9991637,24.83196222,-20.69029992,-39.7756485,97.59311608,-128.3359789,-84.62691625,12.14,30.5
1303,2606,2023-04-02 21:18:00,-13.9991637,24.83196222,-20.69029992,-39.7756485,99.76188375,-127.1815707,-88.25649162,12.14,30.5
1304,2608,2023-04-02 21:20:00,-13.9991637,24.83196222,-21.50525929,-41.36172889,97.59311608,-127.1815707,-88.25649162,12.15,30.5
1305,2610,2023-04-02 21:22:00,-13.9991637,24.83196222,-20.69029992,-42.76288233,95.3305976,-127.1815707,-88.25649162,12.14,30.5
1306,2612,2023-04-02 21:24:00,-13.9991637,24.08626331,-21.50525929,-42.76288233,97.59311608,-127.543223,-88.25649162,12.14,30.5
1307,2614,2023-04-02 21:26:00,-15.57585338,24.83196222,-21.50525929,-44.3678629,95.52444069,-127.543223,-88.25649162,12.14,30.5
1308,2616,2023-04-02 21:28:00,-15.57585338,24.08626331,-21.50525929,-42.76288233,97.59311608,-127.543223,-88.25649162,12.14,30.5
1309,2618,2023-04-02 21:30:00,-13.9991637,24.83196222,-20.69029992,-42.76288233,97.59311608,-127.543223,-88.25649162,12.14,30.5
1310,2620,2023-04-02 21:32:00,-13.9991637,24.83196222,-20.69029992,-44.3678629,97.59311608,-127.543223,-88.25649162,12.14,30.5
1311,2622,2023-04-02 21:34:00,-13.9991637,25.5280861,-21.50525929,-42.76288233,95.3305976,-127.543223,-88.25649162,12.14,30.5
1312,2624,2023-04-02 21:36:00,-12.03679806,24.83196222,-20.69029992,-42.76288233,97.3280804,-127.543223,-88.25649162,12.14,30.5
1313,2626,2023-04-02 21:38:00,-13.59192838,24.83196222,-23.61904172,-42.76288233,95.52444069,-126.0226437,-88.25649162,12.14,30.5
1314,2628,2023-04-02 21:40:00,-13.59192838,24.83196222,-21.50525929,-41.54778593,97.59311608,-127.1815707,-88.25649162,12.14,30.5
1315,2630,2023-04-02 21:42:00,-12.03679806,25.5280861,-21.50525929,-42.76288233,95.3305976,-127.1815707,-88.25649162,12.14,30.5
1316,2632,2023-04-02 21:44:00,-13.59192838,24.83196222,-23.61904172,-41.36172889,95.3305976,-127.1815707,-88.25649162,12.15,30.5
1317,2634,2023-04-02 21:46:00,-13.59192838,24.83196222,-23.61904172,-41.36172889,97.59311608,-127.1815707,-92.11423918,12.14,30.5
1318,2636,2023-04-02 21:48:00,-12.03679806,24.83196222,-23.61904172,-41.36172889,99.76188375,-127.1815707,-92.11423918,12.15,30.5
1319,2638,2023-04-02 21:50:00,-12.03679806,24.83196222,-23.61904172,-41.36172889,97.59311608,-127.1815707,-91.98789174,12.14,30.5
1320,2640,2023-04-02 21:52:00,-13.59192838,24.42603013,-23.61904172,-39.7756485,99.76188375,-127.1815707,-91.98789174,12.14,30.5
1321,2642,2023-04-02 21:54:00,-12.03679806,24.42603013,-23.61904172,-42.96083959,97.59311608,-127.1815707,-88.36071172,12.14,30.5
1322,2644,2023-04-02 21:56:00,-12.03679806,24.42603013,-25.78513602,-41.36172889,99.76188375,-127.1815707,-92.11423918,12.14,30.5
1323,2646,2023-04-02 21:58:00,-13.59192838,24.42603013,-26.8528258,-41.36172889,97.3280804,-127.1815707,-88.25649162,12.14,30.5
1324,2648,2023-04-02 22:00:00,-13.59192838,24.42603013,-26.8528258,-38.38627698,97.3280804,-126.0226437,-88.25649162,12.14,30.5
1325,2650,2023-04-02 22:02:00,-13.9991637,24.42603013,-23.61904172,-39.95842053,95.3305976,-127.543223,-88.25649162,12.14,30.25
1326,2652,2023-04-02 22:14:00,-15.57585338,24.42603013,-20.69029992,-39.7756485,97.59311608,-127.1815707,-88.25649162,12.14,30.25
1327,2654,2023-04-02 22:16:00,-13.9991637,23.37392957,-20.69029992,-36.74269842,95.52444069,-127.1815707,-88.13065984,12.14,30.5
1328,2656,2023-04-02 22:18:00,-13.9991637,24.42603013,-23.61904172,-38.38627698,95.3305976,-127.1815707,-88.25649162,12.14,30.5
1329,2658,2023-04-02 22:20:00,-13.9991637,24.75528051,-24.62107083,-38.38627698,93.32003989,-127.1815707,-88.25649162,12.14,30.5
1330,2660,2023-04-02 22:22:00,-13.9991637,24.02804265,-21.50525929,-41.36172889,95.3305976,-128.7191641,-88.25649162,12.14,30.25
1331,2662,2023-04-02 22:24:00,-13.59192838,23.70607975,-23.61904172,-41.16663493,95.52444069,-126.0226437,-92.11423918,12.14,30.5
1332,2664,2023-04-02 22:26:00,-13.9991637,23.70607975,-23.61904172,-39.7756485,97.59311608,-127.543223,-92.11423918,12.14,30.5
1333,2666,2023-04-02 22:28:00,-13.9991637,23.70607975,-23.61904172,-38.38627698,95.52444069,-127.543223,-88.25649162,12.14,30.5
1334,2668,2023-04-02 22:30:00,-13.9991637,23.70607975,-21.50525929,-41.36172889,95.52444069,-127.543223,-88.25649162,12.14,30.5
1335,2670,2023-04-02 22:32:00,-13.9991637,23.37392957,-20.69029992,-38.11295815,95.52444069,-126.0226437,-88.25649162,12.14,30.5
1336,2671,2023-04-02 22:34:00,-13.9991637,22.61126189,-21.50525929,-36.74269842,97.3280804,-127.543223,-92.11423918,12.14,30.25
1337,2673,2023-04-02 22:36:00,-13.9991637,24.75528051,-20.69029992,-38.11295815,93.32003989,-128.7191641,-88.25649162,12.14,30.25
1338,2675,2023-04-02 22:38:00,-12.40054437,23.70607975,-20.69029992,-38.11295815,93.44122213,-127.1815707,-92.11423918,12.14,30.5
1339,2677,2023-04-02 22:40:00,-12.40054437,24.42603013,-20.69029992,-38.38627698,95.74561429,-127.1815707,-88.13065984,12.14,30.25
1340,2679,2023-04-02 22:42:00,-12.03679806,24.83196222,-20.69029992,-38.38627698,99.76188375,-128.3359789,-84.24138721,12.14,30.25
1341,2681,2023-04-02 22:44:00,-12.03679806,24.83196222,-20.69029992,-41.16663493,97.89533243,-128.3359789,-79.47798308,12.14,30.25
1342,2683,2023-04-02 22:46:00,-13.9991637,24.08626331,-17.73018059,-39.7756485,97.89533243,-128.3359789,-87.99392869,12.14,30.25
1343,2685,2023-04-02 22:48:00,-13.9991637,24.83196222,-18.45701717,-41.16663493,95.52444069,-127.1815707,-88.13065984,12.14,30.25
1344,2687,2023-04-02 22:50:00,-13.9991637,23.06820533,-20.69029992,-41.16663493,93.44122213,-128.7191641,-87.99392869,12.14,30.25
1345,2689,2023-04-02 22:52:00,-12.40054437,24.83196222,-20.69029992,-39.7756485,95.52444069,-128.7191641,-84.24138721,12.14,30.25
1346,2691,2023-04-02 22:54:00,-12.03679806,24.08626331,-21.50525929,-41.36172889,97.59311608,-127.543223,-83.82299502,12.14,30.25
1347,2693,2023-04-02 22:56:00,-12.03679806,24.83196222,-21.50525929,-42.76288233,95.52444069,-127.543223,-88.13065984,12.14,30.25
1348,2695,2023-04-02 22:58:00,-12.40054437,24.83196222,-20.69029992,-41.36172889,97.3280804,-128.7191641,-88.13065984,12.14,30.25
1349,2697,2023-04-02 23:00:00,-12.40054437,24.83196222,-20.69029992,-42.76288233,97.59311608,-128.7191641,-88.13065984,12.14,30.25
1350,2699,2023-04-02 23:02:00,-13.9991637,24.83196222,-20.69029992,-42.76288233,97.59311608,-127.1815707,-84.24138721,12.14,30.25
1351,2701,2023-04-02 23:04:00,-13.9991637,24.08626331,-20.69029992,-42.63938416,97.59311608,-127.1815707,-84.24138721,12.14,30.5
1352,2703,2023-04-02 23:06:00,-13.9991637,24.83196222,-20.69029992,-42.76288233,97.59311608,-127.1815707,-88.13065984,12.14,30.25
1353,2705,2023-04-02 23:08:00,-13.9991637,24.42603013,-19.19825669,-42.76288233,97.89533243,-127.1815707,-84.24138721,12.14,30.25
1354,2707,2023-04-02 23:10:00,-13.59192838,24.08626331,-20.69029992,-42.76288233,95.52444069,-125.6695245,-88.13065984,12.14,30.25
1355,2709,2023-04-02 23:12:00,-13.59192838,24.42603013,-21.50525929,-41.36172889,95.74561429,-128.3359789,-84.24138721,12.14,30.25
1356,2711,2023-04-02 23:14:00,-13.59192838,23.70607975,-19.19825669,-42.76288233,95.52444069,-127.1815707,-84.24138721,12.14,30.25
1357,2713,2023-04-02 23:16:00,-13.9991637,24.75528051,-18.45701717,-39.7756485,97.06680342,-126.8064831,-88.13065984,12.14,30.25
1358,2715,2023-04-02 23:18:00,-12.40054437,24.08626331,-20.69029992,-38.38627698,95.52444069,-125.6695245,-84.24138721,12.14,30.25
1359,2717,2023-04-02 23:20:00,-13.59192838,22.93502602,-20.69029992,-41.36172889,95.52444069,-127.1815707,-84.24138721,12.14,30.25
1360,2719,2023-04-02 23:22:00,-12.40054437,24.08626331,-20.69029992,-41.16663493,93.32003989,-127.1815707,-88.13065984,12.14,30.25
1361,2721,2023-04-02 23:24:00,-13.59192838,24.42603013,-21.50525929,-41.36172889,97.3280804,-127.1815707,-88.13065984,12.14,30.25
1362,2723,2023-04-02 23:26:00,-13.9991637,24.08626331,-21.50525929,-41.36172889,95.3305976,-127.1815707,-88.13065984,12.14,30.25
1363,2725,2023-04-02 23:28:00,-12.03679806,24.02804265,-23.61904172,-38.38627698,95.52444069,-128.7191641,-92.26677797,12.14,30.25
1364,2727,2023-04-02 23:30:00,-13.9991637,25.17947373,-22.74095089,-39.7756485,95.52444069,-128.7191641,-88.13065984,12.14,30.25
1365,2730,2023-04-02 23:34:00,-12.40054437,24.08626331,-23.61904172,-44.24225772,97.3280804,-127.1815707,-92.26677797,12.14,30.25
1366,2732,2023-04-02 23:36:00,-13.59192838,25.5280861,-23.61904172,-35.90917739,97.59311608,-126.8064831,-87.99392869,12.14,30.25
1367,2734,2023-04-02 23:38:00,-12.40054437,23.70607975,-23.61904172,-38.11295815,101.7846655,-127.1815707,-88.13065984,12.14,30.25
1368,2736,2023-04-02 23:40:00,-12.03679806,22.93502602,-21.87629966,-35.90917739,95.52444069,-128.7191641,-88.13065984,12.14,30.25
1369,2738,2023-04-02 23:42:00,-13.59192838,24.02804265,-24.62107083,-38.38627698,95.52444069,-130.1130715,-88.13065984,12.14,30.0
1370,2740,2023-04-02 23:44:00,-13.9991637,24.75528051,-19.19825669,-41.16663493,95.3305976,-127.1815707,-88.13065984,12.14,30.25
1371,2742,2023-04-02 23:46:00,-12.40054437,23.70607975,-20.69029992,-36.74269842,95.52444069,-127.543223,-87.99392869,12.14,30.25
1372,2744,2023-04-02 23:48:00,-12.03679806,25.51612454,-18.45701717,-38.11295815,95.52444069,-127.1815707,-88.13065984,12.14,30.25
1373,2746,2023-04-02 23:50:00,-13.59192838,25.17947373,-21.50525929,-38.38627698,97.59311608,-128.7191641,-92.26677797,12.14,30.25
1374,2748,2023-04-02 23:52:00,-12.40054437,23.70607975,-22.43742468,-38.11295815,97.59311608,-128.7191641,-88.13065984,12.14,30.25
1375,2750,2023-04-02 23:54:00,-12.40054437,23.70607975,-20.69029992,-39.7756485,97.59311608,-127.543223,-84.24138721,12.14,30.25
1376,2752,2023-04-02 23:56:00,-13.59192838,23.70607975,-22.43742468,-39.7756485,100.1472656,-128.7191641,-84.24138721,12.14,30.25
1377,2754,2023-04-02 23:58:00,-12.40054437,23.2489553,-22.74095089,-38.38627698,97.59311608,-126.0226437,-84.24138721,12.14,30.25
1378,2756,2023-04-03 00:00:00,-13.9991637,23.70607975,-21.50525929,-38.38627698,99.76188375,-128.7191641,-88.13065984,12.14,30.25
1379,2757,2023-04-03 00:02:00,-13.59192838,23.37392957,-23.61904172,-41.16663493,97.59311608,-127.543223,-87.99392869,12.14,30.0
1380,2759,2023-04-03 00:04:00,-13.9991637,24.83196222,-22.74095089,-41.16663493,99.76188375,-127.543223,-88.13065984,12.14,30.25
1381,2761,2023-04-03 00:06:00,-13.9991637,23.70607975,-22.74095089,-35.52441495,99.76188375,-127.1815707,-84.24138721,12.14,30.0
1382,2763,2023-04-03 00:08:00,-12.40054437,23.37392957,-21.50525929,-39.7756485,99.76188375,-127.543223,-88.13065984,12.14,30.25
1383,2765,2023-04-03 00:10:00,-12.03679806,24.88260645,-23.61904172,-41.36172889,97.89533243,-127.1815707,-84.24138721,12.14,30.25
1384,2767,2023-04-03 00:12:00,-12.03679806,24.42603013,-22.74095089,-39.7756485,101.7846655,-128.7191641,-88.25649162,12.14,30.25
1385,2769,2023-04-03 00:14:00,-12.40054437,23.46818522,-22.74095089,-41.54778593,99.76188375,-125.6695245,-80.83094606,12.14,30.0
1386,2771,2023-04-03 00:16:00,-13.59192838,24.08626331,-21.50525929,-44.3678629,102.2455207,-127.1815707,-75.48277314,12.14,30.25
1387,2773,2023-04-03 00:18:00,-12.03679806,23.37392957,-21.50525929,-41.36172889,100.1472656,-127.1815707,-88.13065984,12.14,30.0
1388,2775,2023-04-03 00:20:00,-12.03679806,24.42603013,-23.61904172,-42.96083959,99.76188375,-128.7191641,-88.25649162,12.14,30.0
1389,2776,2023-04-03 00:22:00,-13.9991637,25.20148379,-20.69029992,-42.76288233,97.59311608,-127.543223,-92.11423918,12.15,30.25
1390,2778,2023-04-03 00:24:00,-12.40054437,24.08626331,-23.61904172,-42.76288233,100.1472656,-126.0226437,-84.62691625,12.14,30.25
1391,2780,2023-04-03 00:26:00,-13.9991637,23.37392957,-23.61904172,-42.76288233,100.1472656,-126.0226437,-84.62691625,12.14,30.0
1392,2782,2023-04-03 00:28:00,-13.9991637,24.02804265,-22.74095089,-38.38627698,97.89533243,-127.1815707,-88.13065984,12.14,30.25
1393,2784,2023-04-03 00:30:00,-13.9991637,24.75528051,-22.74095089,-39.7756485,99.76188375,-127.543223,-92.26677797,12.14,30.0
1394,2786,2023-04-03 00:42:00,-15.57585338,24.75528051,-24.62107083,-41.16663493,99.76188375,-127.1815707,-84.62691625,12.14,30.0
1395,2788,2023-04-03 00:44:00,-13.9991637,24.08626331,-23.61904172,-38.38627698,99.76188375,-127.1815707,-80.18121419,12.14,30.0
1396,2790,2023-04-03 00:46:00,-13.9991637,24.42603013,-23.61904172,-41.36172889,99.76188375,-127.1815707,-88.25649162,12.14,30.0
1397,2792,2023-04-03 00:48:00,-13.59192838,24.42603013,-26.8528258,-41.36172889,97.59311608,-127.1815707,-92.11423918,12.14,30.0
1398,2794,2023-04-03 00:50:00,-13.9991637,24.51191319,-26.8528258,-44.3678629,99.42362522,-126.0226437,-92.11423918,12.14,30.0
1399,2796,2023-04-03 00:52:00,-13.9991637,25.17947373,-25.78513602,-47.50318173,99.76188375,-126.0226437,-95.39949482,12.14,30.0
1400,2798,2023-04-03 00:54:00,-13.9991637,24.08626331,-25.78513602,-42.98042657,97.59311608,-126.4874152,-88.36071172,12.14,30.0
1401,2800,2023-04-03 00:56:00,-13.9991637,25.17947373,-24.62107083,-44.24225772,99.76188375,-127.543223,-91.98789174,12.14,30.0
1402,2802,2023-04-03 00:58:00,-13.9991637,24.83196222,-23.61904172,-45.80705624,97.59311608,-126.4874152,-91.98789174,12.14,30.0
1403,2804,2023-04-03 01:00:00,-15.57585338,24.08626331,-24.62107083,-47.28629637,97.59311608,-124.9842454,-88.36071172,12.14,30.0
1404,2806,2023-04-03 01:02:00,-13.9991637,23.37392957,-26.8528258,-44.3678629,100.1472656,-126.0226437,-92.11423918,12.14,30.0
1405,2808,2023-04-03 01:04:00,-14.40634691,24.42603013,-22.74095089,-42.96083959,99.76188375,-127.543223,-91.98789174,12.14,30.0
1406,2810,2023-04-03 01:06:00,-14.40634691,22.93502602,-24.84709992,-44.3678629,99.76188375,-126.0226437,-88.36071172,12.14,30.0
1407,2812,2023-04-03 01:08:00,-16.02436296,23.37392957,-22.74095089,-41.36172889,95.52444069,-126.0226437,-88.36071172,12.14,30.0
1408,2815,2023-04-03 01:12:00,-16.02436296,24.42603013,-22.74095089,-42.96083959,97.59311608,-126.0226437,-88.25649162,12.14,30.0
1409,2817,2023-04-03 01:14:00,-16.02436296,22.93502602,-21.87629966,-42.96083959,95.52444069,-127.543223,-88.25649162,12.14,30.0
1410,2819,2023-04-03 01:16:00,-16.02436296,24.42603013,-23.61904172,-44.3678629,95.52444069,-127.543223,-92.11423918,12.14,30.0
1411,2821,2023-04-03 01:18:00,-16.02436296,23.70607975,-20.69029992,-42.96083959,97.3280804,-127.543223,-88.36071172,12.14,30.0
1412,2823,2023-04-03 01:20:00,-17.70937362,23.70607975,-20.69029992,-42.96083959,95.3305976,-126.0226437,-84.94656257,12.14,30.0
1413,2825,2023-04-03 01:22:00,-16.02436296,24.02804265,-20.69029992,-41.54778593,95.3305976,-126.0226437,-88.36071172,12.14,30.0
1414,2827,2023-04-03 01:24:00,-16.02436296,23.70607975,-23.61904172,-44.3678629,97.59311608,-124.9842454,-88.25649162,12.14,30.0
1415,2829,2023-04-03 01:26:00,-15.57585338,23.70607975,-24.62107083,-45.84925136,95.3305976,-127.543223,-91.98789174,12.14,30.0
1416,2831,2023-04-03 01:28:00,-16.02436296,24.08626331,-22.74095089,-45.84925136,97.3280804,-127.543223,-88.36071172,12.14,30.0
1417,2833,2023-04-03 01:30:00,-16.02436296,23.70607975,-22.74095089,-44.3678629,99.76188375,-127.543223,-88.25649162,12.14,30.0
1418,2835,2023-04-03 01:32:00,-15.57585338,24.42603013,-25.78513602,-44.3678629,97.59311608,-127.543223,-91.98789174,12.14,30.0
1419,2837,2023-04-03 01:34:00,-15.57585338,23.70607975,-26.8528258,-47.28629637,99.76188375,-126.4874152,-91.98789174,12.14,30.0
1420,2839,2023-04-03 01:36:00,-13.9991637,24.42603013,-26.8528258,-48.72725835,100.1472656,-126.4874152,-91.86958677,12.14,30.0
1421,2841,2023-04-03 01:38:00,-16.02436296,24.75528051,-26.8528258,-47.28629637,102.2455207,-126.4874152,-91.98789174,12.14,30.0
1422,2843,2023-04-03 01:40:00,-16.02436296,24.75528051,-25.78513602,-47.28629637,99.76188375,-126.4874152,-91.98789174,12.14,30.0
1423,2845,2023-04-03 01:42:00,-16.02436296,24.02804265,-25.78513602,-47.28629637,99.76188375,-126.4874152,-88.36071172,12.14,30.0
1424,2847,2023-04-03 01:44:00,-15.57585338,24.02804265,-25.78513602,-45.80705624,99.76188375,-126.4874152,-91.86958677,12.14,30.0
1425,2849,2023-04-03 01:46:00,-15.57585338,24.75528051,-25.78513602,-45.80705624,99.76188375,-126.4874152,-95.07965562,12.15,30.0
1426,2851,2023-04-03 01:48:00,-15.57585338,23.70607975,-28.88289369,-47.28629637,101.7846655,-125.4817151,-98.0000097,12.14,30.0
1427,2853,2023-04-03 01:50:00,-13.9991637,24.02804265,-28.88289369,-50.3632102,102.2455207,-126.8353888,-94.81045671,12.14,30.0
1428,2855,2023-04-03 01:52:00,-16.02436296,23.2489553,-25.78513602,-50.3632102,99.76188375,-126.8353888,-94.81045671,12.14,30.0
1429,2857,2023-04-03 01:54:00,-18.25856857,23.2489553,-28.88289369,-48.72725835,102.2455207,-126.8353888,-94.81045671,12.14,30.0
1430,2859,2023-04-03 01:56:00,-17.70937362,23.59031368,-32.01951586,-50.3632102,102.2455207,-126.8353888,-94.81045671,12.14,30.0
1431,2861,2023-04-03 01:58:00,-16.02436296,23.59031368,-32.01951586,-51.63897801,104.4313329,-126.8353888,-94.81045671,12.14,30.0
1432,2863,2023-04-03 02:00:00,-16.02436296,23.2489553,-32.01951586,-50.01638257,104.4313329,-126.4874152,-94.568297,12.14,30.0
1433,2865,2023-04-03 02:02:00,-17.70937362,24.02804265,-28.88289369,-45.80705624,104.4313329,-126.4874152,-97.6003814,12.14,29.75
1434,2867,2023-04-03 02:04:00,-17.70937362,23.59031368,-32.01951586,-47.25392552,102.2455207,-126.8353888,-97.6003814,12.14,30.0
1435,2869,2023-04-03 02:06:00,-18.25856857,23.59031368,-30.83661975,-54.49774943,101.7846655,-127.0995252,-94.81045671,12.14,30.0
1436,2871,2023-04-03 02:08:00,-18.25856857,23.59031368,-28.88289369,-52.91582383,104.4313329,-126.8353888,-94.568297,12.14,30.0
1437,2872,2023-04-03 02:20:00,-19.86245461,23.16062262,-32.01951586,-51.63897801,104.4313329,-126.8353888,-97.6003814,12.14,30.0
1438,2874,2023-04-03 02:22:00,-19.86245461,23.16062262,-30.83661975,-50.01638257,104.9771344,-125.8056675,-97.6003814,12.14,30.0
1439,2876,2023-04-03 02:24:00,-19.86245461,23.16062262,-32.01951586,-53.24129305,104.4313329,-126.8353888,-97.6003814,12.14,29.75
1440,2878,2023-04-03 02:26:00,-19.86245461,23.16062262,-28.88289369,-48.72725835,102.2455207,-125.8056675,-97.6003814,12.14,30.0
1441,2880,2023-04-03 02:28:00,-19.86245461,23.16062262,-28.88289369,-51.63897801,104.9771344,-125.8056675,-94.81045671,12.14,30.0
1442,2882,2023-04-03 02:30:00,-18.25856857,23.16062262,-28.88289369,-53.24129305,104.9771344,-125.8056675,-94.81045671,12.14,30.0
1443,2884,2023-04-03 02:32:00,-18.25856857,23.16062262,-28.88289369,-53.24129305,104.9771344,-126.8353888,-94.81045671,12.15,30.0
1444,2886,2023-04-03 02:34:00,-18.25856857,23.16062262,-28.88289369,-53.24129305,107.0711209,-125.8056675,-94.81045671,12.14,29.75
